run_id,time_s,scf_setpoint_kN_per_cm,scf_actual_kN_per_cm,gw_setpoint_mm,gw_actual_mm,roll_speed_rpm,screw_speed_rpm
75,150.0,4.0,3.989,2.0,2.0042,3.7,28.6
75,152.0,4.0,3.988,2.0,1.9769,3.67,27.2
75,154.0,4.0,4.005,2.0,2.0125,3.68,28.2
75,156.0,4.0,4.007,2.0,1.9867,3.86,27.8
75,158.0,4.0,4.01,2.0,2.0141,3.73,28.4
75,160.0,4.0,3.996,2.0,2.0001,3.88,27.8
75,162.0,4.0,4.011,2.0,1.987,3.72,28.6
75,164.0,4.0,3.981,2.0,2.0068,3.74,28.5
75,166.0,4.0,4.007,2.0,1.9577,3.64,27.9
75,168.0,4.0,3.991,2.0,1.9679,3.8,29.3
75,170.0,4.0,3.999,2.0,2.0002,3.78,28.6
75,172.0,4.0,3.986,2.0,1.9741,3.85,27.4
75,174.0,4.0,3.983,2.0,2.0065,3.92,28.1
75,176.0,4.0,4.022,2.0,1.9871,3.83,28.1
75,178.0,4.0,4.026,2.0,1.9977,3.67,27.5
76,0.0,6.0,5.964,3.0,2.8521,3.26,22.3
76,2.0,6.0,6.003,3.0,2.9941,3.17,21.2
76,4.0,6.0,6.007,3.0,3.0093,3.14,21.4
76,6.0,6.0,5.996,3.0,3.0191,3.06,21.2
76,8.0,6.0,5.985,3.0,3.0054,3.17,20.8
76,10.0,6.0,5.991,3.0,2.9627,3.2,21.1
76,12.0,6.0,5.971,3.0,3.0164,3.16,20.6
76,14.0,6.0,5.979,3.0,2.9909,3.1,20.9
76,16.0,6.0,5.996,3.0,3.0006,3.13,21.5
76,18.0,6.0,5.987,3.0,3.0202,3.17,21.9
76,20.0,6.0,5.982,3.0,3.0095,3.16,20.7
76,22.0,6.0,5.958,3.0,2.9738,3.05,20.8
76,24.0,6.0,6.021,3.0,2.9693,3.27,20.9
76,26.0,6.0,6.033,3.0,3.0226,3.07,20.4
76,28.0,6.0,6.0,3.0,2.9836,3.17,20.8
76,30.0,6.0,5.975,1.5,2.995,3.08,20.0
76,32.0,6.0,6.035,1.5,2.3564,3.09,24.0
76,34.0,6.0,6.033,1.5,1.4706,3.15,29.2
76,36.0,6.0,5.995,1.5,1.0562,3.09,31.4
76,38.0,6.0,6.003,1.5,1.2416,3.08,30.0
76,40.0,6.0,6.0,1.5,1.5419,3.12,27.6
76,42.0,6.0,5.965,1.5,1.5759,3.12,27.3
76,44.0,6.0,5.976,1.5,1.5907,3.21,27.8
76,46.0,6.0,5.984,1.5,1.5163,3.19,27.3
76,48.0,6.0,6.038,1.5,1.4742,3.07,28.7
76,50.0,6.0,6.007,1.5,1.4511,3.1,29.3
76,52.0,6.0,5.993,1.5,1.4969,3.14,27.7
76,54.0,6.0,5.981,1.5,1.4781,3.17,27.5
76,56.0,6.0,5.997,1.5,1.4989,3.21,28.3
76,58.0,6.0,5.984,1.5,1.4999,3.1,27.6
76,60.0,6.0,6.019,1.5,1.4753,3.07,27.9
76,62.0,6.0,6.01,1.5,1.4751,3.03,29.2
76,64.0,6.0,6.003,1.5,1.49,3.15,28.1
76,66.0,6.0,6.017,1.5,1.4988,3.15,28.3
76,68.0,6.0,6.014,1.5,1.5083,3.01,28.1
76,70.0,6.0,5.991,1.5,1.4758,3.16,28.9
76,72.0,6.0,5.982,1.5,1.4847,3.07,27.7
76,74.0,6.0,5.983,1.5,1.4915,3.21,28.9
76,76.0,6.0,6.017,1.5,1.5036,3.13,28.9
76,78.0,6.0,5.987,1.5,1.4711,3.13,28.9
76,80.0,6.0,5.99,1.5,1.4879,3.12,28.0
76,82.0,6.0,6.0,1.5,1.5114,3.14,28.8
76,84.0,6.0,5.981,1.5,1.4899,3.11,28.5
76,86.0,6.0,5.999,1.5,1.4851,3.1,28.1
76,88.0,6.0,6.03,1.5,1.5168,3.15,28.0
76,90.0,6.0,6.018,1.5,1.4856,3.13,28.5
76,92.0,6.0,6.021,1.5,1.4858,3.11,28.3
76,94.0,6.0,5.976,1.5,1.4888,3.13,26.9
76,96.0,6.0,5.997,1.5,1.4847,3.02,28.5
76,98.0,6.0,6.001,1.5,1.4939,3.11,28.2
76,100.0,6.0,6.015,1.5,1.5027,3.03,28.3
76,102.0,6.0,5.989,1.5,1.5081,3.19,29.1
76,104.0,6.0,5.972,1.5,1.5204,3.17,28.2
76,106.0,6.0,6.013,1.5,1.5167,3.24,28.0
76,108.0,6.0,5.993,1.5,1.4917,3.16,28.3
76,110.0,6.0,6.035,1.5,1.4912,3.11,29.1
76,112.0,6.0,6.015,1.5,1.5114,3.23,28.9
76,114.0,6.0,5.989,1.5,1.5113,3.12,28.3
76,116.0,6.0,6.003,1.5,1.4891,3.24,28.3
76,118.0,6.0,5.946,1.5,1.4918,3.21,27.7
76,120.0,6.0,6.008,1.5,1.4959,3.03,28.4
76,122.0,6.0,5.99,1.5,1.4868,3.05,28.6
76,124.0,6.0,5.996,1.5,1.4966,3.11,28.2
76,126.0,6.0,5.999,1.5,1.4879,3.16,29.3
76,128.0,6.0,5.99,1.5,1.4847,3.09,28.2
76,130.0,6.0,5.984,1.5,1.4948,3.17,28.6
76,132.0,6.0,5.998,1.5,1.4914,3.08,29.0
76,134.0,6.0,6.031,1.5,1.4844,3.14,28.4
76,136.0,6.0,6.02,1.5,1.4937,3.16,28.7
76,138.0,6.0,5.983,1.5,1.4774,3.18,27.7
76,140.0,6.0,5.98,1.5,1.4882,3.12,28.2
76,142.0,6.0,6.007,1.5,1.5173,3.07,28.2
76,144.0,6.0,6.035,1.5,1.5245,3.11,28.5
76,146.0,6.0,5.981,1.5,1.5097,3.29,29.6
76,148.0,6.0,6.003,1.5,1.5205,3.12,28.5
76,150.0,6.0,6.046,1.5,1.4903,3.1,28.6
76,152.0,6.0,6.019,1.5,1.5056,3.15,28.1
76,154.0,6.0,6.013,1.5,1.4919,3.11,28.9
76,156.0,6.0,6.008,1.5,1.5012,3.16,28.2
76,158.0,6.0,6.047,1.5,1.496,3.16,28.2
76,160.0,6.0,6.039,1.5,1.5226,3.18,28.8
76,162.0,6.0,5.973,1.5,1.5158,3.25,28.5
76,164.0,6.0,6.01,1.5,1.4949,3.18,28.5
76,166.0,6.0,5.996,1.5,1.4849,3.04,27.9
76,168.0,6.0,5.999,1.5,1.4989,3.18,27.7
76,170.0,6.0,6.01,1.5,1.5004,3.22,28.0
76,172.0,6.0,6.011,1.5,1.5057,3.17,29.2
76,174.0,6.0,5.996,1.5,1.5193,3.16,27.5
76,176.0,6.0,6.015,1.5,1.4709,3.2,27.9
76,178.0,6.0,6.023,1.5,1.4981,3.19,28.4
77,0.0,6.0,6.0,1.5,1.4857,3.7,35.2
77,2.0,6.0,6.015,1.5,1.5469,3.7,33.4
77,4.0,6.0,6.044,1.5,1.502,3.64,35.6
77,6.0,6.0,6.018,1.5,1.5173,3.71,34.5
77,8.0,6.0,6.018,1.5,1.5169,3.74,34.6
77,10.0,6.0,5.975,1.5,1.5161,3.71,34.9
77,12.0,6.0,5.978,1.5,1.4922,3.76,34.4
77,14.0,6.0,5.962,1.5,1.5063,3.78,34.9
77,16.0,6.0,6.004,1.5,1.4986,3.62,34.4
77,18.0,6.0,6.003,1.5,1.5007,3.78,35.7
77,20.0,6.0,6.017,1.5,1.5037,3.61,34.5
77,22.0,6.0,5.973,1.5,1.5073,3.72,34.3
77,24.0,6.0,6.034,1.5,1.5233,3.69,36.4
77,26.0,6.0,5.548,1.5,1.5191,3.61,34.5
77,28.0,6.0,5.993,1.5,1.4615,3.7,35.2
77,30.0,6.0,6.009,3.0,1.4983,3.66,35.0
77,32.0,6.0,5.99,3.0,2.1728,3.74,31.0
77,34.0,6.0,6.024,3.0,3.0525,3.73,26.4
77,36.0,6.0,6.034,3.0,3.4116,3.73,24.5
77,38.0,6.0,5.983,3.0,3.2363,3.74,25.5
77,40.0,6.0,6.004,3.0,3.0199,3.68,26.6
77,42.0,6.0,5.99,3.0,2.9493,3.65,27.1
77,44.0,6.0,5.997,3.0,2.942,3.74,27.7
77,46.0,6.0,5.998,3.0,3.0035,3.78,26.8
77,48.0,6.0,5.978,3.0,3.0175,3.6,27.8
77,50.0,6.0,6.012,3.0,3.0033,3.7,26.9
77,52.0,6.0,5.972,3.0,3.0062,3.79,27.2
77,54.0,6.0,5.984,3.0,2.9972,3.78,26.6
77,56.0,6.0,6.031,3.0,2.9562,3.56,27.6
77,58.0,6.0,5.977,3.0,3.0314,3.66,27.8
77,60.0,6.0,5.978,3.0,3.0075,3.69,27.4
77,62.0,6.0,5.968,3.0,2.9828,3.68,26.7
77,64.0,6.0,6.026,3.0,3.0046,3.76,28.2
77,66.0,6.0,6.037,3.0,2.9656,3.74,27.5
77,68.0,6.0,5.988,3.0,2.9687,3.63,26.9
77,70.0,6.0,5.968,3.0,3.0225,3.73,27.0
77,72.0,6.0,6.004,3.0,3.0021,3.88,27.0
77,74.0,6.0,6.008,3.0,3.004,3.67,27.4
77,76.0,6.0,5.981,3.0,2.9854,3.65,27.1
77,78.0,6.0,6.046,3.0,2.978,3.69,27.9
77,80.0,6.0,5.998,3.0,3.0099,3.77,26.8
77,82.0,6.0,6.021,3.0,2.9846,3.7,27.0
77,84.0,6.0,5.965,3.0,3.0011,3.72,27.3
77,86.0,6.0,5.987,3.0,2.9963,3.71,27.1
77,88.0,6.0,5.978,3.0,2.9823,3.66,27.8
77,90.0,6.0,5.964,3.0,2.9795,3.74,27.4
77,92.0,6.0,5.97,3.0,2.9695,3.7,27.0
77,94.0,6.0,6.001,3.0,2.996,3.7,26.3
77,96.0,6.0,5.965,3.0,3.013,3.72,27.6
77,98.0,6.0,6.021,3.0,3.0031,3.69,28.0
77,100.0,6.0,6.022,3.0,3.029,3.86,27.2
77,102.0,6.0,5.995,3.0,3.0072,3.69,26.7
77,104.0,6.0,5.958,3.0,3.0059,3.76,27.0
77,106.0,6.0,6.019,3.0,2.9836,3.66,27.6
77,108.0,6.0,6.01,3.0,2.9916,3.91,27.9
77,110.0,6.0,5.999,3.0,2.9977,3.54,26.5
77,112.0,6.0,5.984,3.0,2.9851,3.63,26.2
77,114.0,6.0,5.987,3.0,3.0104,3.74,27.2
77,116.0,6.0,5.965,3.0,2.9777,3.58,27.1
77,118.0,6.0,6.009,3.0,2.9924,3.69,27.4
77,120.0,6.0,6.04,3.0,2.9625,3.67,28.0
77,122.0,6.0,6.007,3.0,2.9832,3.6,26.7
77,124.0,6.0,6.009,3.0,3.0061,3.62,27.4
77,126.0,6.0,5.907,3.0,2.9803,3.76,27.3
77,128.0,6.0,6.016,3.0,2.9968,3.72,27.6
77,130.0,6.0,6.026,3.0,3.034,3.67,26.6
77,132.0,6.0,6.017,3.0,3.0572,3.81,27.2
77,134.0,6.0,5.983,3.0,2.9899,3.68,27.4
77,136.0,6.0,5.995,3.0,3.0249,3.68,27.2
77,138.0,6.0,5.995,3.0,2.9771,3.72,27.3
77,140.0,6.0,5.989,3.0,3.0055,3.63,27.3
77,142.0,6.0,6.042,3.0,2.9891,3.66,27.6
77,144.0,6.0,5.97,3.0,3.0204,3.8,26.3
77,146.0,6.0,5.973,3.0,3.0128,3.64,26.5
77,148.0,6.0,6.005,3.0,2.9969,3.74,26.2
77,150.0,6.0,5.982,3.0,3.0135,3.74,27.7
77,152.0,6.0,5.997,3.0,3.0383,3.7,26.7
77,154.0,6.0,6.008,3.0,3.0145,3.82,26.7
77,156.0,6.0,6.009,3.0,3.0073,3.63,27.2
77,158.0,6.0,5.991,3.0,3.009,3.74,27.3
77,160.0,6.0,5.985,3.0,2.9876,3.73,27.5
77,162.0,6.0,5.951,3.0,3.0207,3.65,28.5
77,164.0,6.0,5.978,3.0,3.026,3.68,27.1
77,166.0,6.0,5.986,3.0,3.0077,3.93,27.3
77,168.0,6.0,6.004,3.0,3.0019,3.74,27.6
77,170.0,6.0,6.001,3.0,2.9869,3.71,27.1
77,172.0,6.0,6.009,3.0,2.9851,3.72,26.5
77,174.0,6.0,5.987,3.0,2.997,3.72,27.2
77,176.0,6.0,5.936,3.0,3.0266,3.54,26.4
77,178.0,6.0,5.99,3.0,2.9918,3.72,27.4
78,0.0,4.0,4.031,3.0,2.974,3.66,24.5
78,2.0,4.0,4.038,3.0,2.9756,3.64,25.1
78,4.0,4.0,4.021,3.0,3.0036,3.47,23.8
78,6.0,4.0,3.997,3.0,2.9803,3.6,24.6
78,8.0,4.0,3.964,3.0,2.9513,3.6,25.4
78,10.0,4.0,4.015,3.0,3.0083,3.56,24.6
78,12.0,4.0,4.039,3.0,2.9963,3.78,23.6
78,14.0,4.0,3.959,3.0,3.043,3.55,24.5
78,16.0,4.0,4.008,3.0,2.9737,3.59,24.7
78,18.0,4.0,3.992,3.0,3.0271,3.49,24.1
78,20.0,4.0,3.967,3.0,2.9935,3.63,24.6
78,22.0,4.0,4.018,3.0,2.9866,3.48,25.5
78,24.0,4.0,4.005,3.0,2.9924,3.56,23.4
78,26.0,4.0,4.012,3.0,3.0015,3.56,24.4
78,28.0,4.0,3.992,3.0,3.0004,3.62,25.2
78,30.0,8.0,3.99,1.5,3.018,3.54,23.9
78,32.0,8.0,6.557,1.5,2.3752,3.59,27.1
78,34.0,8.0,8.754,1.5,1.3832,3.64,32.4
78,36.0,8.0,8.59,1.5,1.1863,3.54,33.4
78,38.0,8.0,7.916,1.5,1.2747,3.52,33.2
78,40.0,8.0,7.808,1.5,1.489,3.54,30.2
78,42.0,8.0,7.923,1.5,1.6043,3.61,30.0
78,44.0,8.0,8.067,1.5,1.5453,3.65,32.1
78,46.0,8.0,8.027,1.5,1.4855,3.59,31.8
78,48.0,8.0,7.997,1.5,1.4615,3.58,32.3
78,50.0,8.0,7.985,1.5,1.5072,3.56,31.7
78,52.0,8.0,8.02,1.5,1.3811,3.51,32.9
78,54.0,8.0,8.016,1.5,1.5292,3.51,32.1
78,56.0,8.0,8.005,1.5,1.5012,3.52,31.6
78,58.0,8.0,8.019,1.5,1.4785,3.65,31.6
78,60.0,8.0,7.987,1.5,1.4855,3.56,31.6
78,62.0,8.0,7.979,1.5,1.4998,3.57,31.7
78,64.0,8.0,8.011,1.5,1.4992,3.55,32.1
78,66.0,8.0,7.935,1.5,1.4999,3.56,31.9
78,68.0,8.0,7.995,1.5,1.5028,3.6,32.1
78,70.0,8.0,8.0,1.5,1.5136,3.51,32.7
78,72.0,8.0,7.99,1.5,1.5106,3.53,32.1
78,74.0,8.0,8.026,1.5,1.5245,3.62,32.4
78,76.0,8.0,7.995,1.5,1.4996,3.53,33.0
78,78.0,8.0,7.977,1.5,1.4841,3.68,31.6
78,80.0,8.0,8.009,1.5,1.5132,3.57,32.4
78,82.0,8.0,8.004,1.5,1.5087,3.47,32.2
78,84.0,8.0,7.993,1.5,1.5388,3.49,31.8
78,86.0,8.0,8.028,1.5,1.4821,3.51,31.7
78,88.0,8.0,8.051,1.5,1.5091,3.49,31.9
78,90.0,8.0,7.96,1.5,1.4929,3.49,32.5
78,92.0,8.0,8.01,1.5,1.5182,3.48,31.3
78,94.0,8.0,7.969,1.5,1.4786,3.59,32.1
78,96.0,8.0,7.994,1.5,1.5022,3.66,31.7
78,98.0,8.0,7.991,1.5,1.483,3.57,32.3
78,100.0,8.0,7.966,1.5,1.4799,3.58,32.3
78,102.0,8.0,7.933,1.5,1.4817,3.47,32.1
78,104.0,8.0,8.043,1.5,1.5244,3.61,32.0
78,106.0,8.0,7.978,1.5,1.4869,3.6,31.8
78,108.0,8.0,7.999,1.5,1.4944,3.52,32.3
78,110.0,8.0,7.981,1.5,1.5204,3.6,31.9
78,112.0,8.0,7.983,1.5,1.4924,3.57,31.6
78,114.0,8.0,7.952,1.5,1.5029,3.51,32.1
78,116.0,8.0,8.066,1.5,1.4738,3.63,32.7
78,118.0,8.0,7.942,1.5,1.53,3.59,31.4
78,120.0,8.0,8.01,1.5,1.5222,3.63,32.4
78,122.0,8.0,7.95,1.5,1.4808,3.52,31.5
78,124.0,8.0,8.047,1.5,1.5184,3.63,31.4
78,126.0,8.0,7.941,1.5,1.4899,3.6,32.0
78,128.0,8.0,7.997,1.5,1.496,3.51,31.3
78,130.0,8.0,8.035,1.5,1.5334,3.38,31.5
78,132.0,8.0,8.01,1.5,1.5267,3.58,31.8
78,134.0,8.0,7.989,1.5,1.5154,3.64,32.3
78,136.0,8.0,8.03,1.5,1.5077,3.66,32.0
78,138.0,8.0,8.013,1.5,1.4889,3.74,32.3
78,140.0,8.0,8.454,1.5,1.4848,3.48,31.7
78,142.0,8.0,8.031,1.5,1.5072,3.52,32.4
78,144.0,8.0,8.006,1.5,1.5034,3.67,31.6
78,146.0,8.0,8.02,1.5,1.4882,3.64,31.4
78,148.0,8.0,8.008,1.5,1.513,3.54,32.4
78,150.0,8.0,8.005,1.5,1.4879,3.61,30.7
78,152.0,8.0,8.009,1.5,1.496,3.63,31.9
78,154.0,8.0,7.978,1.5,1.4992,3.51,29.9
78,156.0,8.0,7.967,1.5,1.4746,3.61,31.1
78,158.0,8.0,7.995,1.5,1.5109,3.52,31.2
78,160.0,8.0,7.979,1.5,1.5064,3.51,32.1
78,162.0,8.0,8.045,1.5,1.5027,3.58,31.6
78,164.0,8.0,7.973,1.5,1.4808,3.55,31.7
78,166.0,8.0,8.014,1.5,1.5035,3.75,32.4
78,168.0,8.0,7.976,1.5,1.5109,3.58,31.4
78,170.0,8.0,7.994,1.5,1.4973,3.57,31.6
78,172.0,8.0,8.0,1.5,1.4973,3.54,31.5
78,174.0,8.0,7.986,1.5,1.4918,3.61,31.9
78,176.0,8.0,7.983,1.5,1.4979,3.52,32.4
78,178.0,8.0,8.018,1.5,1.4996,3.48,32.0
79,0.0,12.0,12.017,2.0,2.0145,2.87,29.7
79,2.0,12.0,12.016,2.0,2.0258,2.81,30.4
79,4.0,12.0,11.998,2.0,1.9962,2.79,29.5
79,6.0,12.0,12.041,2.0,2.0015,2.78,30.2
79,8.0,12.0,11.985,2.0,1.9909,2.67,29.9
79,10.0,12.0,11.943,2.0,2.0121,2.87,30.6
79,12.0,12.0,11.941,2.0,2.0019,2.81,29.9
79,14.0,12.0,11.969,2.0,2.0084,2.8,29.9
79,16.0,12.0,11.984,2.0,2.0187,2.83,29.2
79,18.0,12.0,12.021,2.0,1.9728,2.78,30.6
79,20.0,12.0,12.005,2.0,1.9902,2.79,31.2
79,22.0,12.0,12.047,2.0,1.9915,2.86,31.1
79,24.0,12.0,11.956,2.0,2.0098,2.8,29.7
79,26.0,12.0,12.006,2.0,2.0061,2.72,30.1
79,28.0,12.0,11.984,2.0,2.0193,2.85,30.5
79,30.0,12.0,12.065,2.0,1.9718,2.8,30.3
79,32.0,12.0,12.074,2.0,2.0049,2.87,30.7
79,34.0,12.0,12.068,2.0,2.0253,2.8,30.2
79,36.0,12.0,12.062,2.0,2.0066,2.86,30.2
79,38.0,12.0,12.011,2.0,2.0148,2.69,29.9
79,40.0,12.0,11.903,2.0,2.0308,2.87,29.9
79,42.0,12.0,12.021,2.0,2.0135,2.81,30.5
79,44.0,12.0,12.005,2.0,1.973,2.8,30.7
79,46.0,12.0,12.027,2.0,2.0115,2.78,30.5
79,48.0,12.0,11.981,2.0,1.9802,2.75,31.2
79,50.0,12.0,12.007,2.0,1.9981,2.7,30.7
79,52.0,12.0,11.924,2.0,2.0006,2.78,30.7
79,54.0,12.0,12.0,2.0,2.0124,2.78,30.1
79,56.0,12.0,12.044,2.0,2.0028,2.76,30.6
79,58.0,12.0,12.023,2.0,2.0151,2.76,30.4
79,60.0,12.0,12.071,2.0,1.9711,2.74,29.5
79,62.0,12.0,12.057,2.0,1.9555,2.77,30.4
79,64.0,12.0,12.004,2.0,1.9841,2.78,30.0
79,66.0,12.0,11.955,2.0,1.9691,2.86,30.2
79,68.0,12.0,12.032,2.0,1.9894,2.86,30.8
79,70.0,12.0,11.973,2.0,1.9883,2.76,31.0
79,72.0,12.0,12.046,2.0,2.0033,2.78,30.7
79,74.0,12.0,12.002,2.0,2.0142,2.75,30.3
79,76.0,12.0,12.057,2.0,1.9985,2.83,29.9
79,78.0,12.0,12.031,2.0,2.0108,2.85,30.3
79,80.0,12.0,11.969,2.0,1.9733,2.69,30.1
79,82.0,12.0,12.016,2.0,2.0014,2.79,29.7
79,84.0,12.0,11.999,2.0,2.0035,2.75,30.3
79,86.0,12.0,11.98,2.0,1.9974,2.82,30.4
79,88.0,12.0,11.977,2.0,1.9947,2.75,30.1
79,90.0,12.0,11.954,2.0,2.0165,2.82,29.9
79,92.0,12.0,11.989,2.0,1.972,2.83,31.3
79,94.0,12.0,11.966,2.0,2.0043,2.9,30.6
79,96.0,12.0,11.906,2.0,1.9997,2.84,29.9
79,98.0,12.0,11.956,2.0,1.9829,2.83,29.7
79,100.0,12.0,11.961,2.0,2.0,2.78,30.6
79,102.0,12.0,12.032,2.0,1.9871,2.71,29.9
79,104.0,12.0,11.979,2.0,1.9799,2.66,30.6
79,106.0,12.0,12.017,2.0,2.0077,2.81,29.8
79,108.0,12.0,12.041,2.0,2.0022,2.75,29.5
79,110.0,12.0,11.983,2.0,1.988,2.74,30.4
79,112.0,12.0,12.037,2.0,1.9889,2.79,30.7
79,114.0,12.0,11.998,2.0,2.0411,2.75,30.0
79,116.0,12.0,11.958,2.0,2.019,2.83,30.4
79,118.0,12.0,11.98,2.0,2.0111,2.77,30.0
79,120.0,12.0,11.976,2.0,1.9941,2.85,30.6
79,122.0,12.0,11.985,2.0,1.9997,2.74,31.0
79,124.0,12.0,12.013,2.0,1.9775,2.84,29.6
79,126.0,12.0,12.025,2.0,1.9644,2.78,31.0
79,128.0,12.0,11.976,2.0,1.9998,2.79,30.7
79,130.0,12.0,12.053,2.0,2.0199,2.85,29.4
79,132.0,12.0,12.025,2.0,2.0287,2.82,30.2
79,134.0,12.0,11.969,2.0,2.0141,2.74,30.3
79,136.0,12.0,11.926,2.0,2.0094,2.79,30.1
79,138.0,12.0,12.045,2.0,2.02,2.74,30.2
79,140.0,12.0,11.99,2.0,2.0763,2.72,29.3
79,142.0,12.0,11.994,2.0,1.9984,2.79,29.8
79,144.0,12.0,12.064,2.0,2.0134,2.8,30.5
79,146.0,12.0,11.994,2.0,1.9884,2.86,30.5
79,148.0,12.0,11.991,2.0,1.9966,2.82,29.6
79,150.0,12.0,11.961,2.0,2.0188,2.8,29.9
79,152.0,12.0,12.114,2.0,1.9844,2.85,29.5
79,154.0,12.0,12.013,2.0,2.015,2.84,29.7
79,156.0,12.0,11.973,2.0,2.0008,2.73,30.2
79,158.0,12.0,12.059,2.0,2.0199,2.77,29.6
79,160.0,12.0,11.996,2.0,1.9912,2.87,30.9
79,162.0,12.0,11.987,2.0,2.0052,2.76,30.2
79,164.0,12.0,11.933,2.0,1.9803,2.74,30.4
79,166.0,12.0,12.027,2.0,1.9915,2.75,30.1
79,168.0,12.0,12.049,2.0,1.9848,2.77,31.0
79,170.0,12.0,12.07,2.0,1.9912,2.79,30.4
79,172.0,12.0,12.007,2.0,2.0164,2.79,30.8
79,174.0,12.0,12.0,2.0,1.9986,2.79,30.4
79,176.0,12.0,11.95,2.0,2.0355,2.86,29.5
79,178.0,12.0,12.001,2.0,2.0108,2.83,29.8
80,0.0,2.0,2.006,4.0,3.9746,2.45,34.7
80,2.0,2.0,2.011,4.0,4.015,2.55,34.3
80,4.0,2.0,2.02,4.0,3.9963,2.56,34.0
80,6.0,2.0,1.997,4.0,3.9722,2.57,33.6
80,8.0,2.0,1.997,4.0,4.0193,2.49,33.6
80,10.0,2.0,2.001,4.0,3.9879,2.56,34.5
80,12.0,2.0,1.984,4.0,4.0512,2.56,33.6
80,14.0,2.0,2.002,4.0,4.0201,2.46,34.4
80,16.0,2.0,1.995,4.0,4.0155,2.64,34.6
80,18.0,2.0,1.989,4.0,3.9822,2.62,34.3
80,20.0,2.0,1.98,4.0,4.0162,2.62,34.0
80,22.0,2.0,1.98,4.0,3.9803,2.46,34.5
80,24.0,2.0,2.003,4.0,3.9925,2.56,34.8
80,26.0,2.0,2.004,4.0,4.015,2.63,34.7
80,28.0,2.0,2.005,4.0,4.0221,2.56,34.5
80,30.0,2.0,2.02,4.0,4.0029,2.49,34.3
80,32.0,2.0,2.0,4.0,4.0074,2.48,34.8
80,34.0,2.0,1.981,4.0,4.0013,2.44,34.4
80,36.0,2.0,1.99,4.0,3.994,2.62,34.3
80,38.0,2.0,1.982,4.0,4.0033,2.61,34.3
80,40.0,2.0,1.983,4.0,3.9744,2.54,34.7
80,42.0,2.0,1.983,4.0,3.9858,2.56,33.9
80,44.0,2.0,2.013,4.0,3.9926,2.55,34.9
80,46.0,2.0,2.002,4.0,3.9962,2.59,34.7
80,48.0,2.0,2.026,4.0,3.9879,2.55,34.0
80,50.0,2.0,2.005,4.0,4.0274,2.55,33.9
80,52.0,2.0,1.982,4.0,3.9767,2.6,34.0
80,54.0,2.0,2.013,4.0,3.9905,2.49,33.6
80,56.0,2.0,2.035,4.0,4.0397,2.58,34.3
80,58.0,2.0,2.004,4.0,4.0373,2.59,34.8
80,60.0,2.0,2.002,4.0,4.0318,2.45,34.3
80,62.0,2.0,2.009,4.0,4.0022,2.54,35.1
80,64.0,2.0,2.012,4.0,4.002,2.58,34.4
80,66.0,2.0,1.996,4.0,4.0161,2.56,35.0
80,68.0,2.0,2.003,4.0,4.0064,2.59,33.6
80,70.0,2.0,1.99,4.0,4.0269,2.55,35.2
80,72.0,2.0,1.978,4.0,4.0033,2.57,33.9
80,74.0,2.0,2.007,4.0,3.9915,2.57,34.3
80,76.0,2.0,2.009,4.0,4.01,2.51,34.8
80,78.0,2.0,2.001,4.0,4.0219,2.49,34.6
80,80.0,2.0,2.005,4.0,3.9684,2.58,33.9
80,82.0,2.0,2.007,4.0,3.9935,2.58,34.7
80,84.0,2.0,1.992,4.0,4.0185,2.5,34.2
80,86.0,2.0,1.982,4.0,3.9999,2.56,34.6
80,88.0,2.0,1.983,4.0,4.0162,2.59,34.4
80,90.0,2.0,1.981,4.0,4.0219,2.5,33.9
80,92.0,2.0,2.006,4.0,3.9276,2.49,34.4
80,94.0,2.0,1.997,4.0,3.9901,2.49,34.2
80,96.0,2.0,2.018,4.0,3.9921,2.56,34.6
80,98.0,2.0,2.006,4.0,3.9886,2.5,34.0
80,100.0,2.0,2.013,4.0,3.9924,2.49,34.4
80,102.0,2.0,2.014,4.0,3.9981,2.52,34.0
80,104.0,2.0,1.998,4.0,4.0161,2.46,34.2
80,106.0,2.0,1.997,4.0,4.0183,2.56,34.1
80,108.0,2.0,1.984,4.0,3.9906,2.5,34.4
80,110.0,2.0,1.985,4.0,3.9778,2.48,35.0
80,112.0,2.0,1.982,4.0,3.9718,2.54,34.7
80,114.0,2.0,2.026,4.0,4.012,2.53,33.6
80,116.0,2.0,2.01,4.0,3.9578,2.45,34.7
80,118.0,2.0,2.025,4.0,3.963,2.57,34.2
80,120.0,2.0,2.032,4.0,4.0119,2.5,34.8
80,122.0,2.0,1.991,4.0,3.9655,2.46,35.2
80,124.0,2.0,1.992,4.0,4.0271,2.56,34.2
80,126.0,2.0,2.018,4.0,3.995,2.54,34.6
80,128.0,2.0,2.011,4.0,3.9803,2.54,33.9
80,130.0,2.0,2.004,4.0,4.0206,2.49,34.2
80,132.0,2.0,1.976,4.0,3.9903,2.59,33.6
80,134.0,2.0,1.996,4.0,4.0123,2.55,33.5
80,136.0,2.0,2.001,4.0,4.0148,2.5,35.1
80,138.0,2.0,2.013,4.0,4.0268,2.56,34.0
80,140.0,2.0,2.007,4.0,4.0273,2.64,33.8
80,142.0,2.0,1.995,4.0,4.0217,2.58,34.1
80,144.0,2.0,2.005,4.0,4.0523,2.55,33.6
80,146.0,2.0,2.02,4.0,4.0347,2.52,34.8
80,148.0,2.0,2.003,4.0,3.9989,2.56,33.7
